,subject,condition,stimulus,memory_condition,phase,buttonPressedCertainty,Low,High,Low_and_High
10549,124,CS+,tools/nailgun.jpg,New,4,4,0,0,0
10550,124,CS+,tools/chainsaw.jpg,Old,3,1,0,1,1
10551,124,CS-,animals/toucan.jpg,New,4,4,0,0,0
10552,124,CS+,tools/woodchipper.jpg,Old,2,4,0,0,0
10553,124,CS+,tools/lawnmower.jpg,Old,2,2,1,0,1
10554,124,CS-,animals/starfish.jpg,Old,3,3,0,0,0
10555,124,CS-,animals/canary.jpg,Old,3,3,0,0,0
10556,124,CS+,tools/airpump.jpg,Old,3,4,0,0,0
10557,124,CS+,tools/chisel.jpg,Old,1,1,0,1,1
10558,124,CS-,animals/emu.jpg,New,4,2,1,0,1
10559,124,CS+,tools/cuttingboard.jpg,New,4,4,0,0,0
10560,125,CS+,animals/pigeon.jpg,Old,2,4,0,0,0
10561,125,CS-,tools/thermometer.jpg,Old,3,1,0,1,1
10562,125,CS+,animals/firebug.jpg,Old,3,1,0,1,1
10563,125,CS+,animals/flounder.jpg,New,4,1,0,1,1
10564,125,CS+,animals/seaslug.jpg,New,4,4,0,0,0
10565,125,CS+,animals/hyena.jpg,Old,1,1,0,1,1
10566,125,CS+,animals/caterpillarpeacockmoth.jpg,Old,2,1,0,1,1
10567,125,CS-,tools/edger.jpg,Old,1,1,0,1,1
10568,125,CS-,tools/microscope.jpg,New,4,4,0,0,0
10569,125,CS-,tools/rollingpin.jpg,Old,2,1,0,1,1
10570,125,CS+,animals/shrimp.jpg,Old,1,1,0,1,1
10571,125,CS-,tools/burnisher.jpg,New,4,4,0,0,0
10572,125,CS-,tools/ropeandpulley.jpg,Old,2,1,0,1,1
10573,125,CS+,animals/mouse.jpg,Old,3,1,0,1,1
10574,125,CS-,tools/ruler.jpg,Old,3,1,0,1,1
10575,125,CS-,tools/whistle.jpg,New,4,1,0,1,1
10576,125,CS+,animals/balloonfish.jpg,New,4,2,1,0,1
10577,125,CS+,animals/panda.jpg,New,4,3,0,0,0
10578,125,CS-,tools/electricdrill.jpg,New,4,4,0,0,0
10579,125,CS-,tools/solderingtorch.jpg,Old,1,1,0,1,1
10580,125,CS+,animals/monkey.jpg,New,4,4,0,0,0
10581,125,CS-,tools/grapplinghook.jpg,New,4,4,0,0,0
10582,125,CS+,animals/gerbil.jpg,Old,2,3,0,0,0
10583,125,CS-,tools/hairdryer.jpg,Old,2,1,0,1,1
10584,125,CS+,animals/mole.jpg,Old,2,1,0,1,1
10585,125,CS+,animals/bullfrog.jpg,New,4,4,0,0,0
10586,125,CS-,tools/keys.jpg,New,4,4,0,0,0
10587,125,CS-,tools/magnet.jpg,New,4,4,0,0,0
10588,125,CS-,tools/microwave.jpg,Old,1,4,0,0,0
10589,125,CS+,animals/sheep.jpg,Old,3,2,1,0,1
10590,125,CS-,tools/measuringcups.jpg,Old,3,3,0,0,0
10591,125,CS-,tools/sparkplug.jpg,Old,3,2,1,0,1
10592,125,CS-,tools/mellonballer.jpg,New,4,4,0,0,0
10593,125,CS+,animals/highlandcow.jpg,New,4,4,0,0,0
10594,125,CS+,animals/horse.jpg,Old,1,4,0,0,0
10595,125,CS+,animals/herring.jpg,Old,3,4,0,0,0
10596,125,CS+,animals/hermitcrab.jpg,New,4,4,0,0,0
10597,125,CS-,tools/ladder.jpg,Old,2,3,0,0,0
10598,125,CS-,tools/monkeywrench.jpg,Old,1,1,0,1,1
10599,125,CS+,animals/cricket.jpg,Old,1,1,0,1,1
10600,125,CS-,tools/whisk.jpg,New,4,4,0,0,0
10601,125,CS+,animals/octopus.jpg,New,4,4,0,0,0
10602,125,CS-,tools/measuringtape.jpg,Old,1,4,0,0,0
10603,125,CS+,animals/camel.jpg,Old,3,1,0,1,1
10604,125,CS+,animals/stickinsect.jpg,New,4,4,0,0,0
10605,125,CS-,tools/jumpercables.jpg,Old,1,1,0,1,1
10606,125,CS+,animals/ladybug.jpg,New,4,3,0,0,0
10607,125,CS+,animals/waterdragon.jpg,New,4,3,0,0,0
10608,125,CS-,tools/wateringcan.jpg,New,4,4,0,0,0
10609,125,CS-,tools/scissors.jpg,Old,2,1,0,1,1
10610,125,CS-,tools/bolt.jpg,New,4,3,0,0,0
10611,125,CS-,tools/levelmount.jpg,Old,3,1,0,1,1
10612,125,CS+,animals/porcupine.jpg,Old,2,1,0,1,1
10613,125,CS-,tools/broom.jpg,Old,3,1,0,1,1
10614,125,CS+,animals/flamingo.jpg,Old,1,1,0,1,1
10615,125,CS+,animals/dramaderry.jpg,Old,3,4,0,0,0
10616,125,CS-,tools/caulkinggun.jpg,New,4,4,0,0,0
10617,125,CS+,animals/pelican.jpg,Old,2,4,0,0,0
10618,125,CS-,tools/plow.jpg,Old,2,1,0,1,1
10619,125,CS+,animals/caterpillarhawkmoth.jpg,Old,1,1,0,1,1
10620,125,CS-,tools/lantern.jpg,New,4,2,1,0,1
10621,125,CS+,animals/marmot.jpg,Old,1,2,1,0,1
10622,125,CS-,tools/faxmachine.jpg,Old,2,1,0,1,1
10623,125,CS-,tools/gardenhose.jpg,Old,2,1,0,1,1
10624,125,CS+,animals/koala.jpg,New,4,3,0,0,0
10625,125,CS+,animals/woodlouse.jpg,New,4,4,0,0,0
10626,125,CS-,tools/engine.jpg,New,4,4,0,0,0
10627,125,CS+,animals/goldfish.jpg,Old,1,4,0,0,0
10628,125,CS-,tools/level.jpg,New,4,2,1,0,1
10629,125,CS-,tools/dremel.jpg,New,4,4,0,0,0
10630,125,CS-,tools/fan.jpg,Old,3,4,0,0,0
10631,125,CS+,animals/crane.jpg,New,4,3,0,0,0
10632,125,CS+,animals/mink.jpg,Old,3,4,0,0,0
10633,125,CS-,tools/workbench.jpg,Old,1,1,0,1,1
10634,125,CS-,tools/blackboard.jpg,Old,3,1,0,1,1
10635,125,CS+,animals/tortoise.jpg,New,4,4,0,0,0
10636,125,CS+,animals/giraffe.jpg,Old,2,4,0,0,0
10637,125,CS-,tools/camera.jpg,Old,1,1,0,1,1
10638,125,CS+,animals/mahimahi.jpg,Old,3,1,0,1,1
10639,125,CS+,animals/boar.jpg,Old,2,1,0,1,1
10640,125,CS-,tools/hedgeshears.jpg,New,4,4,0,0,0
10641,125,CS+,animals/perch.jpg,Old,1,3,0,0,0
10642,125,CS+,animals/halibut.jpg,Old,1,1,0,1,1
10643,125,CS-,tools/wheelbarrow.jpg,Old,2,1,0,1,1
10644,125,CS-,tools/clamp.jpg,New,4,3,0,0,0
10645,125,CS+,animals/carp.jpg,Old,3,3,0,0,0
10646,125,CS-,tools/airpump.jpg,Old,1,1,0,1,1
10647,125,CS+,animals/malaysianjunglenymph.jpg,New,4,4,0,0,0
10648,125,CS-,tools/laptop.jpg,New,4,4,0,0,0
10649,125,CS+,animals/crab.jpg,New,4,4,0,0,0
10650,125,CS+,animals/anteater.jpg,Old,3,1,0,1,1
10651,125,CS-,tools/routerplane.jpg,Old,3,2,1,0,1
10652,125,CS+,animals/wasp.jpg,New,4,4,0,0,0
10653,125,CS-,tools/weedeater.jpg,Old,3,1,0,1,1
10654,125,CS+,animals/owl.jpg,New,4,1,0,1,1
10655,125,CS+,animals/waterbuffalo.jpg,Old,2,1,0,1,1
10656,125,CS-,tools/stove.jpg,Old,2,1,0,1,1
10657,125,CS+,animals/quail.jpg,Old,2,1,0,1,1
10658,125,CS-,tools/hammer.jpg,Old,1,1,0,1,1
10659,125,CS-,tools/scratchawl.jpg,New,4,2,1,0,1
10660,125,CS+,animals/turkey.jpg,Old,3,4,0,0,0
10661,125,CS+,animals/rabbit.jpg,Old,3,3,0,0,0
10662,125,CS-,tools/measuringdevice.jpg,Old,3,4,0,0,0
10663,125,CS+,animals/beardeddragon.jpg,New,4,4,0,0,0
10664,125,CS-,tools/blower.jpg,Old,1,1,0,1,1
10665,125,CS+,animals/canary.jpg,Old,1,1,0,1,1
10666,125,CS-,tools/pick.jpg,New,4,2,1,0,1
10667,125,CS-,tools/chisel.jpg,Old,2,1,0,1,1
10668,125,CS+,animals/snapper.jpg,Old,2,3,0,0,0
10669,125,CS-,tools/sawblade.jpg,New,4,4,0,0,0
10670,125,CS+,animals/caracal.jpg,New,4,4,0,0,0
10671,125,CS+,animals/hummingbird.jpg,Old,2,1,0,1,1
10672,125,CS+,animals/stinkbug.jpg,New,4,2,1,0,1
10673,125,CS+,animals/salmon.jpg,Old,1,1,0,1,1
10674,125,CS-,tools/pliers.jpg,Old,2,1,0,1,1
10675,125,CS+,animals/leafinsect.jpg,New,4,4,0,0,0
10676,125,CS-,tools/toaster.jpg,Old,1,2,1,0,1
10677,125,CS-,tools/woodchipper.jpg,Old,3,1,0,1,1
10678,125,CS-,tools/battery.jpg,New,4,2,1,0,1
10679,125,CS-,tools/anvil.jpg,New,4,3,0,0,0
10680,125,CS-,tools/squeegee.jpg,Old,1,1,0,1,1
10681,125,CS-,tools/pizzacutter.jpg,New,4,2,1,0,1
10682,125,CS+,animals/cat.jpg,Old,1,4,0,0,0
10683,125,CS-,tools/snowbrush.jpg,New,4,2,1,0,1
10684,125,CS+,animals/seal.jpg,Old,3,1,0,1,1
10685,125,CS-,tools/videogamecontroller.jpg,Old,1,1,0,1,1
10686,125,CS-,tools/paintroller.jpg,Old,2,2,1,0,1
10687,125,CS-,tools/eraser.jpg,Old,3,1,0,1,1
10688,125,CS-,tools/duster.jpg,New,4,4,0,0,0
10689,125,CS+,animals/herculesbeetle.jpg,Old,2,1,0,1,1
10690,125,CS+,animals/orangutan.jpg,New,4,4,0,0,0
10691,125,CS-,tools/spoon.jpg,Old,3,4,0,0,0
10692,125,CS+,animals/earthworm.jpg,New,4,4,0,0,0
10693,125,CS+,animals/brown_bear.jpg,Old,3,1,0,1,1
10694,125,CS+,animals/rooster.jpg,New,4,4,0,0,0
10695,125,CS+,animals/baboon.jpg,Old,2,1,0,1,1
10696,125,CS-,tools/carabiner.jpg,New,4,4,0,0,0
10697,125,CS+,animals/slug.jpg,New,4,2,1,0,1
10698,125,CS-,tools/shoehorn.jpg,Old,2,1,0,1,1
10699,125,CS+,animals/starfish.jpg,Old,1,1,0,1,1
10700,125,CS+,animals/partridge.jpg,Old,3,2,1,0,1
10701,125,CS+,animals/armadillo.jpg,New,4,4,0,0,0
10702,125,CS-,tools/chainsaw.jpg,Old,1,1,0,1,1
10703,125,CS-,tools/telephone.jpg,New,4,2,1,0,1
10704,125,CS+,animals/chipmunk.jpg,Old,3,4,0,0,0
10705,125,CS+,animals/dove.jpg,New,4,4,0,0,0
10706,125,CS-,tools/wrench.jpg,Old,3,2,1,0,1
10707,125,CS-,tools/razorblade.jpg,New,4,4,0,0,0
10708,125,CS+,animals/racoon.jpg,Old,1,2,1,0,1
10709,125,CS-,tools/weldinghelmet.jpg,Old,2,1,0,1,1
10710,125,CS-,tools/rake.jpg,Old,2,1,0,1,1
10711,125,CS+,animals/leopard.jpg,Old,2,1,0,1,1
10712,125,CS+,animals/marlin.jpg,New,4,4,0,0,0
10713,125,CS+,animals/cranebug.jpg,Old,1,1,0,1,1
10714,125,CS+,animals/tragopan.jpg,New,4,4,0,0,0
10715,125,CS-,tools/flashlight.jpg,New,4,4,0,0,0
10716,125,CS+,animals/cow.jpg,Old,2,1,0,1,1
10717,125,CS-,tools/duffelbag.jpg,Old,1,1,0,1,1
10718,125,CS-,tools/stapler.jpg,New,4,2,1,0,1
10719,125,CS-,tools/lawnmower.jpg,Old,3,1,0,1,1
10720,125,CS-,tools/nailgun.jpg,New,4,4,0,0,0
10721,125,CS-,tools/transmissionwrench.jpg,Old,2,1,0,1,1
10722,125,CS-,tools/carpetblower.jpg,Old,1,1,0,1,1
10723,125,CS+,animals/penguin.jpg,New,4,2,1,0,1
10724,125,CS+,animals/flea.jpg,Old,2,1,0,1,1
10725,125,CS-,tools/tubeflaring.jpg,Old,3,4,0,0,0
10726,125,CS+,animals/cod.jpg,New,4,2,1,0,1
10727,125,CS+,animals/duck.jpg,Old,3,1,0,1,1
10728,125,CS-,tools/campingstove.jpg,Old,1,1,0,1,1
10729,125,CS+,animals/finch.jpg,Old,1,2,1,0,1
10730,125,CS+,animals/crow.jpg,Old,2,1,0,1,1
10731,125,CS-,tools/smartphone.jpg,New,4,4,0,0,0
