"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
1,4,"animal",0,0,"animals","a_141.png",141,"tbd",0.0185723302483893,NA,NA,0.780268907959965,0,"1",NA,"4",NA
2,1,"tool",0,1,"animals","t_222.png",222,"tbd",3.30423645374867,NA,NA,0.643575557112733,0,"1",NA,"4",NA
3,3,"tool",0,1,"animals","t_217.png",217,"tbd",5.7894932725103,NA,NA,0.346420760924948,0,"1",NA,"4",NA
4,4,"animal",0,0,"animals","a_123.png",123,"tbd",7.79101288991296,NA,NA,0.888741494642221,0,"1",NA,"4",NA
5,4,"tool",0,0,"animals","t_332.png",332,"tbd",9.89251904038247,NA,NA,0.199758296243041,0,"2",NA,"4",NA
6,4,"tool",0,0,"animals","t_340.png",340,"tbd",11.7939361162662,NA,NA,0.730974514702581,0,"2",NA,"4",NA
7,4,"animal",0,0,"animals","a_060.png",60,"tbd",13.8954842537087,NA,NA,0.623479105543501,0,"2",NA,"4",NA
8,2,"animal",0,1,"animals","a_164.png",164,"tbd",15.7802396547104,NA,NA,0.475796375722888,0,"1",NA,"4",NA
9,3,"animal",0,1,"animals","a_008.png",8,"tbd",18.3154314247668,NA,NA,0.685800690534054,0,"1",NA,"4",NA
10,4,"tool",0,0,"animals","t_299.png",299,"tbd",20.3669385549319,NA,NA,0.867397731260049,0,"2",NA,"1",NA
11,1,"tool",0,1,"animals","t_319.png",319,"tbd",24.3865931234413,NA,NA,0.876903105275706,0,"2",NA,"4",NA
12,3,"tool",0,1,"animals","t_325.png",325,"tbd",27.0718867663336,NA,NA,0.577035780723203,0,"2",NA,"1",NA
13,4,"tool",0,0,"animals","t_225.png",225,"tbd",30.5911601864336,NA,NA,0.495358143743289,0,"2",NA,"4",NA
14,2,"tool",0,1,"animals","t_233.png",233,"tbd",32.6926710021226,NA,NA,0.736435951199155,0,"1",NA,"4",NA
15,4,"tool",0,0,"animals","t_315.png",315,"tbd",35.3947121599304,NA,NA,0.108224397986212,0,"2",NA,"1",NA
16,4,"animal",0,0,"animals","a_145.png",145,"tbd",39.0307697013659,NA,NA,0.275318402636834,0,"2",NA,"1",NA
17,2,"tool",0,1,"animals","t_310.png",310,"tbd",42.1330608527205,NA,NA,0.21838972469559,0,"2",NA,"4",NA
18,4,"tool",0,0,"animals","t_313.png",313,"tbd",44.2345834869648,NA,NA,0.985050770084386,0,"1",NA,"1",NA
19,4,"animal",0,0,"animals","a_154.png",154,"tbd",48.4543924431282,NA,NA,0.424617747335636,0,"2",NA,"4",NA
20,4,"animal",0,0,"animals","a_056.png",56,"tbd",50.7894435101725,NA,NA,0.380199142706952,0,"2",NA,"4",NA
21,4,"tool",0,0,"animals","t_240.png",240,"tbd",52.6908360159023,NA,NA,0.146163383297397,0,"1",NA,"4",NA
22,3,"animal",0,1,"animals","a_115.png",115,"tbd",55.4428895676419,NA,NA,0.339223366313538,0,"1",NA,"4",NA
23,4,"animal",0,0,"animals","a_166.png",166,"tbd",57.4110105697437,NA,NA,0.926737935305158,0,"2",NA,"1",NA
24,1,"animal",0,1,"animals","a_050.png",50,"tbd",61.6975069683504,NA,NA,0.957199868389693,0,"1",NA,"1",NA
25,3,"animal",0,1,"animals","a_178.png",178,"tbd",66.8179744357549,NA,NA,0.368314576723323,0,"1",NA,"4",NA
26,3,"animal",0,1,"animals","a_057.png",57,"tbd",69.2531078283673,NA,NA,0.41673066777903,0,"1",NA,"4",NA
27,4,"tool",0,0,"animals","t_301.png",301,"tbd",72.4220957526031,NA,NA,0.965978421632701,0,"2",NA,"1",NA
28,1,"animal",0,1,"animals","a_167.png",167,"tbd",75.8246133536977,NA,NA,0.303678411748643,0,"2",NA,"1",NA
29,4,"animal",0,0,"animals","a_103.png",103,"tbd",78.6934140160347,NA,NA,0.866795005602566,0,"1",NA,"1",NA
30,4,"animal",0,0,"animals","a_044.png",44,"tbd",83.2467600201035,NA,NA,0.376484147449984,0,"2",NA,"1",NA
31,4,"tool",0,0,"animals","t_226.png",226,"tbd",85.6819014990961,NA,NA,0.37995256434888,0,"2",NA,"4",NA
32,4,"tool",0,0,"animals","t_260.png",260,"tbd",87.7334226249186,NA,NA,0.617176209125061,0,"2",NA,"1",NA
33,1,"tool",0,1,"animals","t_194.png",194,"tbd",92.0866515630869,NA,NA,0.961702729050161,0,"1",NA,"1",NA
34,4,"animal",0,0,"animals","a_051.png",51,"tbd",95.2723260433741,NA,NA,0.220586190921695,0,"1",NA,"4",NA
35,4,"tool",0,0,"animals","t_216.png",216,"tbd",98.007685574712,NA,NA,0.052881480620717,0,"2",NA,"1",NA
36,4,"tool",0,0,"animals","t_202.png",202,"tbd",101.677071753161,NA,NA,0.666446266263049,0,"2",NA,"1",NA
37,1,"animal",0,1,"animals","a_016.png",16,"tbd",105.296432475063,NA,NA,0.080732438905318,0,"1",NA,"4",NA
38,4,"animal",0,0,"animals","a_132.png",132,"tbd",106.981009229271,NA,NA,0.635048313102609,0,"2",NA,"1",NA
39,3,"tool",0,1,"animals","t_210.png",210,"tbd",111.217429475949,NA,NA,0.994080607302316,0,"2",NA,"4",NA
40,3,"animal",0,1,"animals","a_117.png",117,"tbd",116.304583235043,NA,NA,0.0393379863743677,0,"2",NA,"1",NA
41,3,"animal",0,1,"animals","a_099.png",99,"tbd",118.689657892545,NA,NA,0.425072603863663,0,"2",NA,"1",NA
42,4,"tool",0,0,"animals","t_285.png",285,"tbd",120.75785344485,NA,NA,0.210629930419298,0,"1",NA,"1",NA
43,2,"tool",0,1,"animals","t_181.png",181,"tbd",123.259720932097,NA,NA,0.574696220080432,0,"2",NA,"1",NA
44,1,"tool",0,1,"animals","t_209.png",209,"tbd",125.39460361583,NA,NA,0.726647127619597,0,"1",NA,"4",NA
45,2,"animal",0,1,"animals","a_072.png",72,"tbd",127.529518023053,NA,NA,0.619247046397008,0,"2",NA,"1",NA
46,2,"animal",0,1,"animals","a_137.png",137,"tbd",131.665913481866,NA,NA,0.710711075909021,0,"1",NA,"1",NA
47,4,"animal",0,0,"animals","a_001.png",1,"tbd",135.218548506528,NA,NA,0.30202643972642,0,"1",NA,"1",NA
48,4,"tool",0,0,"animals","t_278.png",278,"tbd",137.153324076829,NA,NA,0.925433963012381,0,"2",NA,"4",NA
49,1,"tool",0,1,"animals","t_254.png",254,"tbd",141.172963716636,NA,NA,0.147997558340028,0,"1",NA,"4",NA
